what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132775029
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132780722
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1738132801023
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132801230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132803812
started,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1738132836376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132837315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132840386
executed,command,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1738132840400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132937566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132943975
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1738132943989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738132950910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133312541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133312670
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133325068
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133330051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133346600
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133361681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133403509
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738133403633
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738133403711
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738133410666
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738133414060
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738133440646
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738133452440
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1738133455720
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738133464578
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738133464578
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133468831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738133481480
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738133481597
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738133481660
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738133484105
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738133485783
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738133512765
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738133528123
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1738133531042
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738133538496
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738133553344
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738133555156
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738133555389
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738133555497
