what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308701489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308703482
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308722536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1738308729474
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738308731439
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738308731439
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738308734446
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738308739269
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738308749021
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308755677
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308755809
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308760306
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308915996
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308951696
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308951854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308969424
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1738308969460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308971702
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738308972717
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738308979841
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738308990326
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738309084422
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738309089408
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738309095234
