what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220725303
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220744679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220754898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220755122
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220758894
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738220765777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220773330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220778307
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220778462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220845487
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220852654
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220854071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220871483
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220872533
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220880548
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220881731
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220885114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220887849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220888023
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220913888
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1738220913937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220926320
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220942227
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738220942355
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738220942491
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738220945038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220963949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220965374
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1738220965437
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.format",1738220967128
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738220981374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220989783
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.show.outline",1738220989844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738220992627
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738220993707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221013159
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221037752
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221050106
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221061781
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221092413
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221101512
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221113517
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1738221128934
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221132641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221143126
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1738221152263
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1738221195514
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1738221203287
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221206436
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221216705
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221246549
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221253879
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221266060
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1738221294048
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738221297573
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738221305651
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1738221305703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738221306789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1738221307858
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1738221309243
